V1	V(n001)	V(n002)	I(D1)
1.593000000000000e+00	1.593000e+00	7.984788e-01	5.323192e-02
1.594000000000000e+00	1.594000e+00	7.993925e-01	5.329283e-02
1.595000000000000e+00	1.595000e+00	8.003061e-01	5.335374e-02
1.596000000000000e+00	1.596000e+00	8.012198e-01	5.341465e-02
1.597000000000000e+00	1.597000e+00	8.021335e-01	5.347557e-02
1.598000000000000e+00	1.598000e+00	8.030473e-01	5.353649e-02
1.599000000000000e+00	1.599000e+00	8.039612e-01	5.359741e-02
1.600000000000000e+00	1.600000e+00	8.048751e-01	5.365834e-02
1.601000000000000e+00	1.601000e+00	8.057891e-01	5.371927e-02
1.602000000000000e+00	1.602000e+00	8.067031e-01	5.378021e-02
1.603000000000000e+00	1.603000e+00	8.076171e-01	5.384114e-02
1.604000000000000e+00	1.604000e+00	8.085313e-01	5.390209e-02
1.605000000000000e+00	1.605000e+00	8.094454e-01	5.396303e-02
1.606000000000000e+00	1.606000e+00	8.103597e-01	5.402398e-02
1.607000000000000e+00	1.607000e+00	8.112739e-01	5.408493e-02
1.608000000000000e+00	1.608000e+00	8.121883e-01	5.414589e-02
1.609000000000000e+00	1.609000e+00	8.131027e-01	5.420684e-02
1.610000000000000e+00	1.610000e+00	8.140171e-01	5.426781e-02
1.611000000000000e+00	1.611000e+00	8.149316e-01	5.432877e-02
1.612000000000000e+00	1.612000e+00	8.158461e-01	5.438974e-02
1.613000000000000e+00	1.613000e+00	8.167607e-01	5.445072e-02
1.614000000000000e+00	1.614000e+00	8.176754e-01	5.451169e-02
1.615000000000000e+00	1.615000e+00	8.185901e-01	5.457267e-02
1.616000000000000e+00	1.616000e+00	8.195049e-01	5.463365e-02
1.617000000000000e+00	1.617000e+00	8.204197e-01	5.469464e-02
1.618000000000000e+00	1.618000e+00	8.213345e-01	5.475563e-02
1.619000000000000e+00	1.619000e+00	8.222494e-01	5.481663e-02
1.620000000000000e+00	1.620000e+00	8.231643e-01	5.487762e-02
1.621000000000000e+00	1.621000e+00	8.240794e-01	5.493863e-02
1.622000000000000e+00	1.622000e+00	8.249944e-01	5.499963e-02
1.623000000000000e+00	1.623000e+00	8.259096e-01	5.506064e-02
1.624000000000000e+00	1.624000e+00	8.268247e-01	5.512165e-02
1.625000000000000e+00	1.625000e+00	8.277399e-01	5.518266e-02
1.626000000000000e+00	1.626000e+00	8.286552e-01	5.524368e-02
1.627000000000000e+00	1.627000e+00	8.295705e-01	5.530470e-02
1.628000000000000e+00	1.628000e+00	8.304858e-01	5.536572e-02
1.629000000000000e+00	1.629000e+00	8.314013e-01	5.542675e-02
1.630000000000000e+00	1.630000e+00	8.323168e-01	5.548778e-02
1.631000000000000e+00	1.631000e+00	8.332322e-01	5.554882e-02
1.632000000000000e+00	1.632000e+00	8.341478e-01	5.560985e-02
1.633000000000000e+00	1.633000e+00	8.350634e-01	5.567089e-02
1.634000000000000e+00	1.634000e+00	8.359791e-01	5.573194e-02
1.635000000000000e+00	1.635000e+00	8.368948e-01	5.579299e-02
1.636000000000000e+00	1.636000e+00	8.378106e-01	5.585404e-02
1.637000000000000e+00	1.637000e+00	8.387264e-01	5.591509e-02
1.638000000000000e+00	1.638000e+00	8.396422e-01	5.597615e-02
1.639000000000000e+00	1.639000e+00	8.405582e-01	5.603721e-02
1.640000000000000e+00	1.640000e+00	8.414741e-01	5.609827e-02
1.641000000000000e+00	1.641000e+00	8.423901e-01	5.615934e-02
1.642000000000000e+00	1.642000e+00	8.433062e-01	5.622041e-02
1.643000000000000e+00	1.643000e+00	8.442223e-01	5.628149e-02
1.644000000000000e+00	1.644000e+00	8.451384e-01	5.634256e-02
1.645000000000000e+00	1.645000e+00	8.460547e-01	5.640364e-02
1.646000000000000e+00	1.646000e+00	8.469709e-01	5.646473e-02
1.647000000000000e+00	1.647000e+00	8.478872e-01	5.652582e-02
1.648000000000000e+00	1.648000e+00	8.488036e-01	5.658691e-02
1.649000000000000e+00	1.649000e+00	8.497200e-01	5.664800e-02
1.650000000000000e+00	1.650000e+00	8.506364e-01	5.670910e-02
1.651000000000000e+00	1.651000e+00	8.515529e-01	5.677019e-02
1.652000000000000e+00	1.652000e+00	8.524694e-01	5.683130e-02
1.653000000000000e+00	1.653000e+00	8.533860e-01	5.689240e-02
1.654000000000000e+00	1.654000e+00	8.543027e-01	5.695351e-02
1.655000000000000e+00	1.655000e+00	8.552194e-01	5.701463e-02
1.656000000000000e+00	1.656000e+00	8.561361e-01	5.707574e-02
1.657000000000000e+00	1.657000e+00	8.570529e-01	5.713686e-02
1.658000000000000e+00	1.658000e+00	8.579698e-01	5.719798e-02
1.659000000000000e+00	1.659000e+00	8.588867e-01	5.725911e-02
1.660000000000000e+00	1.660000e+00	8.598036e-01	5.732024e-02
1.661000000000000e+00	1.661000e+00	8.607205e-01	5.738137e-02
1.662000000000000e+00	1.662000e+00	8.616375e-01	5.744250e-02
1.663000000000000e+00	1.663000e+00	8.625546e-01	5.750364e-02
1.664000000000000e+00	1.664000e+00	8.634717e-01	5.756478e-02
1.665000000000000e+00	1.665000e+00	8.643889e-01	5.762593e-02
1.666000000000000e+00	1.666000e+00	8.653061e-01	5.768707e-02
1.667000000000000e+00	1.667000e+00	8.662233e-01	5.774822e-02
1.668000000000000e+00	1.668000e+00	8.671407e-01	5.780938e-02
1.669000000000000e+00	1.669000e+00	8.680580e-01	5.787053e-02
1.670000000000000e+00	1.670000e+00	8.689754e-01	5.793170e-02
1.671000000000000e+00	1.671000e+00	8.698928e-01	5.799286e-02
1.672000000000000e+00	1.672000e+00	8.708103e-01	5.805402e-02
1.673000000000000e+00	1.673000e+00	8.717279e-01	5.811519e-02
1.674000000000000e+00	1.674000e+00	8.726454e-01	5.817636e-02
1.675000000000000e+00	1.675000e+00	8.735631e-01	5.823754e-02
1.676000000000000e+00	1.676000e+00	8.744808e-01	5.829872e-02
1.677000000000000e+00	1.677000e+00	8.753985e-01	5.835990e-02
1.678000000000000e+00	1.678000e+00	8.763162e-01	5.842108e-02
1.679000000000000e+00	1.679000e+00	8.772340e-01	5.848227e-02
1.680000000000000e+00	1.680000e+00	8.781519e-01	5.854346e-02
1.681000000000000e+00	1.681000e+00	8.790698e-01	5.860465e-02
1.682000000000000e+00	1.682000e+00	8.799878e-01	5.866585e-02
1.683000000000000e+00	1.683000e+00	8.809057e-01	5.872705e-02
1.684000000000000e+00	1.684000e+00	8.818238e-01	5.878825e-02
1.685000000000000e+00	1.685000e+00	8.827419e-01	5.884946e-02
1.686000000000000e+00	1.686000e+00	8.836600e-01	5.891066e-02
1.687000000000000e+00	1.687000e+00	8.845782e-01	5.897188e-02
1.688000000000000e+00	1.688000e+00	8.854964e-01	5.903309e-02
1.689000000000000e+00	1.689000e+00	8.864146e-01	5.909431e-02
1.690000000000000e+00	1.690000e+00	8.873329e-01	5.915553e-02
1.691000000000000e+00	1.691000e+00	8.882513e-01	5.921675e-02
1.692000000000000e+00	1.692000e+00	8.891697e-01	5.927798e-02
1.693000000000000e+00	1.693000e+00	8.900881e-01	5.933921e-02
1.694000000000000e+00	1.694000e+00	8.910066e-01	5.940044e-02
1.695000000000000e+00	1.695000e+00	8.919252e-01	5.946168e-02
1.696000000000000e+00	1.696000e+00	8.928437e-01	5.952291e-02
1.697000000000000e+00	1.697000e+00	8.937623e-01	5.958416e-02
1.698000000000000e+00	1.698000e+00	8.946810e-01	5.964540e-02
1.699000000000000e+00	1.699000e+00	8.955997e-01	5.970665e-02
1.700000000000000e+00	1.700000e+00	8.965184e-01	5.976789e-02
1.701000000000000e+00	1.701000e+00	8.974372e-01	5.982915e-02
1.702000000000000e+00	1.702000e+00	8.983561e-01	5.989040e-02
1.703000000000000e+00	1.703000e+00	8.992749e-01	5.995166e-02
1.704000000000000e+00	1.704000e+00	9.001939e-01	6.001293e-02
1.705000000000000e+00	1.705000e+00	9.011128e-01	6.007419e-02
1.706000000000000e+00	1.706000e+00	9.020318e-01	6.013545e-02
1.707000000000000e+00	1.707000e+00	9.029509e-01	6.019672e-02
1.708000000000000e+00	1.708000e+00	9.038700e-01	6.025800e-02
1.709000000000000e+00	1.709000e+00	9.047891e-01	6.031927e-02
1.710000000000000e+00	1.710000e+00	9.057083e-01	6.038055e-02
1.711000000000000e+00	1.711000e+00	9.066275e-01	6.044183e-02
1.712000000000000e+00	1.712000e+00	9.075468e-01	6.050312e-02
1.713000000000000e+00	1.713000e+00	9.084661e-01	6.056441e-02
1.714000000000000e+00	1.714000e+00	9.093854e-01	6.062569e-02
1.715000000000000e+00	1.715000e+00	9.103048e-01	6.068699e-02
1.716000000000000e+00	1.716000e+00	9.112242e-01	6.074829e-02
1.717000000000000e+00	1.717000e+00	9.121438e-01	6.080958e-02
1.718000000000000e+00	1.718000e+00	9.130633e-01	6.087089e-02
1.719000000000000e+00	1.719000e+00	9.139829e-01	6.093219e-02
1.720000000000000e+00	1.720000e+00	9.149024e-01	6.099350e-02
1.721000000000000e+00	1.721000e+00	9.158221e-01	6.105481e-02
1.722000000000000e+00	1.722000e+00	9.167418e-01	6.111612e-02
1.723000000000000e+00	1.723000e+00	9.176615e-01	6.117744e-02
1.724000000000000e+00	1.724000e+00	9.185813e-01	6.123875e-02
1.725000000000000e+00	1.725000e+00	9.195011e-01	6.130007e-02
1.726000000000000e+00	1.726000e+00	9.204209e-01	6.136140e-02
1.727000000000000e+00	1.727000e+00	9.213409e-01	6.142272e-02
1.728000000000000e+00	1.728000e+00	9.222608e-01	6.148405e-02
1.729000000000000e+00	1.729000e+00	9.231808e-01	6.154539e-02
1.730000000000000e+00	1.730000e+00	9.241008e-01	6.160672e-02
1.731000000000000e+00	1.731000e+00	9.250209e-01	6.166806e-02
1.732000000000000e+00	1.732000e+00	9.259410e-01	6.172940e-02
1.733000000000000e+00	1.733000e+00	9.268611e-01	6.179074e-02
1.734000000000000e+00	1.734000e+00	9.277813e-01	6.185209e-02
1.735000000000000e+00	1.735000e+00	9.287016e-01	6.191344e-02
1.736000000000000e+00	1.736000e+00	9.296218e-01	6.197479e-02
1.737000000000000e+00	1.737000e+00	9.305421e-01	6.203614e-02
1.738000000000000e+00	1.738000e+00	9.314625e-01	6.209750e-02
1.739000000000000e+00	1.739000e+00	9.323829e-01	6.215886e-02
1.740000000000000e+00	1.740000e+00	9.333033e-01	6.222022e-02
1.741000000000000e+00	1.741000e+00	9.342238e-01	6.228159e-02
1.742000000000000e+00	1.742000e+00	9.351443e-01	6.234295e-02
1.743000000000000e+00	1.743000e+00	9.360648e-01	6.240432e-02
1.744000000000000e+00	1.744000e+00	9.369854e-01	6.246570e-02
1.745000000000000e+00	1.745000e+00	9.379061e-01	6.252708e-02
1.746000000000000e+00	1.746000e+00	9.388267e-01	6.258845e-02
1.747000000000000e+00	1.747000e+00	9.397475e-01	6.264983e-02
1.748000000000000e+00	1.748000e+00	9.406682e-01	6.271122e-02
1.749000000000000e+00	1.749000e+00	9.415891e-01	6.277260e-02
1.750000000000000e+00	1.750000e+00	9.425099e-01	6.283399e-02
1.751000000000000e+00	1.751000e+00	9.434307e-01	6.289538e-02
1.752000000000000e+00	1.752000e+00	9.443517e-01	6.295678e-02
1.753000000000000e+00	1.753000e+00	9.452726e-01	6.301817e-02
1.754000000000000e+00	1.754000e+00	9.461936e-01	6.307957e-02
1.755000000000000e+00	1.755000e+00	9.471146e-01	6.314097e-02
1.756000000000000e+00	1.756000e+00	9.480357e-01	6.320238e-02
1.757000000000000e+00	1.757000e+00	9.489568e-01	6.326379e-02
1.758000000000000e+00	1.758000e+00	9.498780e-01	6.332520e-02
1.759000000000000e+00	1.759000e+00	9.507992e-01	6.338661e-02
1.760000000000000e+00	1.760000e+00	9.517204e-01	6.344803e-02
1.761000000000000e+00	1.761000e+00	9.526417e-01	6.350944e-02
1.762000000000000e+00	1.762000e+00	9.535630e-01	6.357086e-02
1.763000000000000e+00	1.763000e+00	9.544843e-01	6.363229e-02
1.764000000000000e+00	1.764000e+00	9.554057e-01	6.369372e-02
1.765000000000000e+00	1.765000e+00	9.563271e-01	6.375514e-02
1.766000000000000e+00	1.766000e+00	9.572486e-01	6.381658e-02
1.767000000000000e+00	1.767000e+00	9.581701e-01	6.387801e-02
1.768000000000000e+00	1.768000e+00	9.590917e-01	6.393944e-02
1.769000000000000e+00	1.769000e+00	9.600132e-01	6.400088e-02
1.770000000000000e+00	1.770000e+00	9.609349e-01	6.406233e-02
1.771000000000000e+00	1.771000e+00	9.618565e-01	6.412376e-02
1.772000000000000e+00	1.772000e+00	9.627782e-01	6.418522e-02
1.773000000000000e+00	1.773000e+00	9.636999e-01	6.424666e-02
1.774000000000000e+00	1.774000e+00	9.646217e-01	6.430811e-02
1.775000000000000e+00	1.775000e+00	9.655435e-01	6.436957e-02
1.776000000000000e+00	1.776000e+00	9.664654e-01	6.443103e-02
1.777000000000000e+00	1.777000e+00	9.673873e-01	6.449249e-02
1.778000000000000e+00	1.778000e+00	9.683092e-01	6.455395e-02
1.779000000000000e+00	1.779000e+00	9.692311e-01	6.461541e-02
1.780000000000000e+00	1.780000e+00	9.701532e-01	6.467687e-02
1.781000000000000e+00	1.781000e+00	9.710752e-01	6.473835e-02
1.782000000000000e+00	1.782000e+00	9.719973e-01	6.479982e-02
1.783000000000000e+00	1.783000e+00	9.729194e-01	6.486129e-02
1.784000000000000e+00	1.784000e+00	9.738415e-01	6.492276e-02
1.785000000000000e+00	1.785000e+00	9.747637e-01	6.498425e-02
1.786000000000000e+00	1.786000e+00	9.756860e-01	6.504573e-02
1.787000000000000e+00	1.787000e+00	9.766082e-01	6.510721e-02
1.788000000000000e+00	1.788000e+00	9.775305e-01	6.516870e-02
1.789000000000000e+00	1.789000e+00	9.784529e-01	6.523019e-02
1.790000000000000e+00	1.790000e+00	9.793752e-01	6.529168e-02
1.791000000000000e+00	1.791000e+00	9.802976e-01	6.535318e-02
1.792000000000000e+00	1.792000e+00	9.812201e-01	6.541467e-02
1.793000000000000e+00	1.793000e+00	9.821426e-01	6.547617e-02
1.794000000000000e+00	1.794000e+00	9.830651e-01	6.553767e-02
1.795000000000000e+00	1.795000e+00	9.839876e-01	6.559917e-02
1.796000000000000e+00	1.796000e+00	9.849102e-01	6.566069e-02
1.797000000000000e+00	1.797000e+00	9.858329e-01	6.572219e-02
1.798000000000000e+00	1.798000e+00	9.867555e-01	6.578370e-02
1.799000000000000e+00	1.799000e+00	9.876782e-01	6.584521e-02
1.800000000000000e+00	1.800000e+00	9.886010e-01	6.590673e-02
1.801000000000000e+00	1.801000e+00	9.895238e-01	6.596825e-02
1.802000000000000e+00	1.802000e+00	9.904466e-01	6.602977e-02
1.803000000000000e+00	1.803000e+00	9.913694e-01	6.609130e-02
1.804000000000000e+00	1.804000e+00	9.922923e-01	6.615282e-02
1.805000000000000e+00	1.805000e+00	9.932153e-01	6.621435e-02
1.806000000000000e+00	1.806000e+00	9.941382e-01	6.627588e-02
1.807000000000000e+00	1.807000e+00	9.950612e-01	6.633741e-02
1.808000000000000e+00	1.808000e+00	9.959843e-01	6.639895e-02
1.809000000000000e+00	1.809000e+00	9.969073e-01	6.646049e-02
1.810000000000000e+00	1.810000e+00	9.978304e-01	6.652202e-02
1.811000000000000e+00	1.811000e+00	9.987535e-01	6.658357e-02
1.812000000000000e+00	1.812000e+00	9.996767e-01	6.664512e-02
1.813000000000000e+00	1.813000e+00	1.000600e+00	6.670666e-02
1.814000000000000e+00	1.814000e+00	1.001523e+00	6.676821e-02
1.815000000000000e+00	1.815000e+00	1.002446e+00	6.682976e-02
1.816000000000000e+00	1.816000e+00	1.003370e+00	6.689132e-02
1.817000000000000e+00	1.817000e+00	1.004293e+00	6.695288e-02
1.818000000000000e+00	1.818000e+00	1.005216e+00	6.701443e-02
1.819000000000000e+00	1.819000e+00	1.006140e+00	6.707600e-02
1.820000000000000e+00	1.820000e+00	1.007063e+00	6.713756e-02
1.821000000000000e+00	1.821000e+00	1.007987e+00	6.719913e-02
1.822000000000000e+00	1.822000e+00	1.008910e+00	6.726070e-02
1.823000000000000e+00	1.823000e+00	1.009834e+00	6.732227e-02
1.824000000000000e+00	1.824000e+00	1.010758e+00	6.738384e-02
1.825000000000000e+00	1.825000e+00	1.011681e+00	6.744541e-02
1.826000000000000e+00	1.826000e+00	1.012605e+00	6.750699e-02
1.827000000000000e+00	1.827000e+00	1.013529e+00	6.756857e-02
1.828000000000000e+00	1.828000e+00	1.014452e+00	6.763016e-02
1.829000000000000e+00	1.829000e+00	1.015376e+00	6.769174e-02
1.830000000000000e+00	1.830000e+00	1.016300e+00	6.775333e-02
1.831000000000000e+00	1.831000e+00	1.017224e+00	6.781492e-02
1.832000000000000e+00	1.832000e+00	1.018148e+00	6.787651e-02
1.833000000000000e+00	1.833000e+00	1.019072e+00	6.793810e-02
1.834000000000000e+00	1.834000e+00	1.019995e+00	6.799970e-02
1.835000000000000e+00	1.835000e+00	1.020919e+00	6.806130e-02
1.836000000000000e+00	1.836000e+00	1.021844e+00	6.812290e-02
1.837000000000000e+00	1.837000e+00	1.022768e+00	6.818450e-02
1.838000000000000e+00	1.838000e+00	1.023692e+00	6.824611e-02
1.839000000000000e+00	1.839000e+00	1.024616e+00	6.830772e-02
1.840000000000000e+00	1.840000e+00	1.025540e+00	6.836933e-02
1.841000000000000e+00	1.841000e+00	1.026464e+00	6.843094e-02
1.842000000000000e+00	1.842000e+00	1.027388e+00	6.849255e-02
1.843000000000000e+00	1.843000e+00	1.028313e+00	6.855417e-02
1.844000000000000e+00	1.844000e+00	1.029237e+00	6.861579e-02
1.845000000000000e+00	1.845000e+00	1.030161e+00	6.867741e-02
1.846000000000000e+00	1.846000e+00	1.031085e+00	6.873903e-02
1.847000000000000e+00	1.847000e+00	1.032010e+00	6.880066e-02
1.848000000000000e+00	1.848000e+00	1.032934e+00	6.886229e-02
1.849000000000000e+00	1.849000e+00	1.033859e+00	6.892392e-02
1.850000000000000e+00	1.850000e+00	1.034783e+00	6.898555e-02
1.851000000000000e+00	1.851000e+00	1.035708e+00	6.904719e-02
1.852000000000000e+00	1.852000e+00	1.036632e+00	6.910882e-02
1.853000000000000e+00	1.853000e+00	1.037557e+00	6.917046e-02
1.854000000000000e+00	1.854000e+00	1.038482e+00	6.923211e-02
1.855000000000000e+00	1.855000e+00	1.039406e+00	6.929374e-02
1.856000000000000e+00	1.856000e+00	1.040331e+00	6.935539e-02
1.857000000000000e+00	1.857000e+00	1.041256e+00	6.941704e-02
1.858000000000000e+00	1.858000e+00	1.042180e+00	6.947869e-02
1.859000000000000e+00	1.859000e+00	1.043105e+00	6.954034e-02
1.860000000000000e+00	1.860000e+00	1.044030e+00	6.960200e-02
1.861000000000000e+00	1.861000e+00	1.044955e+00	6.966366e-02
1.862000000000000e+00	1.862000e+00	1.045880e+00	6.972532e-02
1.863000000000000e+00	1.863000e+00	1.046805e+00	6.978698e-02
1.864000000000000e+00	1.864000e+00	1.047730e+00	6.984864e-02
1.865000000000000e+00	1.865000e+00	1.048655e+00	6.991031e-02
1.866000000000000e+00	1.866000e+00	1.049580e+00	6.997197e-02
1.867000000000000e+00	1.867000e+00	1.050505e+00	7.003365e-02
1.868000000000000e+00	1.868000e+00	1.051430e+00	7.009532e-02
1.869000000000000e+00	1.869000e+00	1.052355e+00	7.015699e-02
1.870000000000000e+00	1.870000e+00	1.053280e+00	7.021867e-02
1.871000000000000e+00	1.871000e+00	1.054205e+00	7.028034e-02
1.872000000000000e+00	1.872000e+00	1.055130e+00	7.034203e-02
1.873000000000000e+00	1.873000e+00	1.056056e+00	7.040371e-02
1.874000000000000e+00	1.874000e+00	1.056981e+00	7.046539e-02
1.875000000000000e+00	1.875000e+00	1.057906e+00	7.052708e-02
1.876000000000000e+00	1.876000e+00	1.058832e+00	7.058877e-02
1.877000000000000e+00	1.877000e+00	1.059757e+00	7.065047e-02
1.878000000000000e+00	1.878000e+00	1.060682e+00	7.071216e-02
1.879000000000000e+00	1.879000e+00	1.061608e+00	7.077385e-02
1.880000000000000e+00	1.880000e+00	1.062533e+00	7.083555e-02
1.881000000000000e+00	1.881000e+00	1.063459e+00	7.089725e-02
1.882000000000000e+00	1.882000e+00	1.064384e+00	7.095895e-02
1.883000000000000e+00	1.883000e+00	1.065310e+00	7.102066e-02
1.884000000000000e+00	1.884000e+00	1.066235e+00	7.108236e-02
1.885000000000000e+00	1.885000e+00	1.067161e+00	7.114407e-02
1.886000000000000e+00	1.886000e+00	1.068087e+00	7.120578e-02
1.887000000000000e+00	1.887000e+00	1.069012e+00	7.126749e-02
1.888000000000000e+00	1.888000e+00	1.069938e+00	7.132921e-02
1.889000000000000e+00	1.889000e+00	1.070864e+00	7.139093e-02
1.890000000000000e+00	1.890000e+00	1.071790e+00	7.145265e-02
1.891000000000000e+00	1.891000e+00	1.072716e+00	7.151437e-02
1.892000000000000e+00	1.892000e+00	1.073641e+00	7.157609e-02
1.893000000000000e+00	1.893000e+00	1.074567e+00	7.163782e-02
1.894000000000000e+00	1.894000e+00	1.075493e+00	7.169954e-02
1.895000000000000e+00	1.895000e+00	1.076419e+00	7.176127e-02
1.896000000000000e+00	1.896000e+00	1.077345e+00	7.182300e-02
1.897000000000000e+00	1.897000e+00	1.078271e+00	7.188474e-02
1.898000000000000e+00	1.898000e+00	1.079197e+00	7.194647e-02
1.899000000000000e+00	1.899000e+00	1.080123e+00	7.200821e-02
1.900000000000000e+00	1.900000e+00	1.081049e+00	7.206995e-02
1.901000000000000e+00	1.901000e+00	1.081975e+00	7.213169e-02
1.902000000000000e+00	1.902000e+00	1.082901e+00	7.219344e-02
1.903000000000000e+00	1.903000e+00	1.083828e+00	7.225518e-02
1.904000000000000e+00	1.904000e+00	1.084754e+00	7.231693e-02
1.905000000000000e+00	1.905000e+00	1.085680e+00	7.237868e-02
1.906000000000000e+00	1.906000e+00	1.086607e+00	7.244043e-02
1.907000000000000e+00	1.907000e+00	1.087533e+00	7.250219e-02
1.908000000000000e+00	1.908000e+00	1.088459e+00	7.256394e-02
1.909000000000000e+00	1.909000e+00	1.089386e+00	7.262570e-02
1.910000000000000e+00	1.910000e+00	1.090312e+00	7.268746e-02
1.911000000000000e+00	1.911000e+00	1.091238e+00	7.274922e-02
1.912000000000000e+00	1.912000e+00	1.092165e+00	7.281099e-02
1.913000000000000e+00	1.913000e+00	1.093091e+00	7.287275e-02
1.914000000000000e+00	1.914000e+00	1.094018e+00	7.293452e-02
1.915000000000000e+00	1.915000e+00	1.094944e+00	7.299629e-02
1.916000000000000e+00	1.916000e+00	1.095871e+00	7.305806e-02
1.917000000000000e+00	1.917000e+00	1.096798e+00	7.311983e-02
1.918000000000000e+00	1.918000e+00	1.097724e+00	7.318161e-02
1.919000000000000e+00	1.919000e+00	1.098651e+00	7.324339e-02
1.920000000000000e+00	1.920000e+00	1.099578e+00	7.330517e-02
1.921000000000000e+00	1.921000e+00	1.100504e+00	7.336695e-02
1.922000000000000e+00	1.922000e+00	1.101431e+00	7.342874e-02
1.923000000000000e+00	1.923000e+00	1.102358e+00	7.349052e-02
1.924000000000000e+00	1.924000e+00	1.103285e+00	7.355231e-02
1.925000000000000e+00	1.925000e+00	1.104211e+00	7.361410e-02
1.926000000000000e+00	1.926000e+00	1.105138e+00	7.367589e-02
1.927000000000000e+00	1.927000e+00	1.106065e+00	7.373769e-02
1.928000000000000e+00	1.928000e+00	1.106992e+00	7.379948e-02
1.929000000000000e+00	1.929000e+00	1.107919e+00	7.386128e-02
1.930000000000000e+00	1.930000e+00	1.108846e+00	7.392308e-02
1.931000000000000e+00	1.931000e+00	1.109773e+00	7.398488e-02
1.932000000000000e+00	1.932000e+00	1.110700e+00	7.404669e-02
1.933000000000000e+00	1.933000e+00	1.111627e+00	7.410849e-02
1.934000000000000e+00	1.934000e+00	1.112554e+00	7.417030e-02
1.935000000000000e+00	1.935000e+00	1.113482e+00	7.423211e-02
1.936000000000000e+00	1.936000e+00	1.114409e+00	7.429392e-02
1.937000000000000e+00	1.937000e+00	1.115336e+00	7.435574e-02
1.938000000000000e+00	1.938000e+00	1.116263e+00	7.441755e-02
1.939000000000000e+00	1.939000e+00	1.117190e+00	7.447936e-02
1.940000000000000e+00	1.940000e+00	1.118118e+00	7.454119e-02
1.941000000000000e+00	1.941000e+00	1.119045e+00	7.460301e-02
1.942000000000000e+00	1.942000e+00	1.119972e+00	7.466483e-02
1.943000000000000e+00	1.943000e+00	1.120900e+00	7.472666e-02
1.944000000000000e+00	1.944000e+00	1.121827e+00	7.478848e-02
1.945000000000000e+00	1.945000e+00	1.122755e+00	7.485031e-02
1.946000000000000e+00	1.946000e+00	1.123682e+00	7.491215e-02
1.947000000000000e+00	1.947000e+00	1.124610e+00	7.497398e-02
1.948000000000000e+00	1.948000e+00	1.125537e+00	7.503581e-02
1.949000000000000e+00	1.949000e+00	1.126465e+00	7.509764e-02
1.950000000000000e+00	1.950000e+00	1.127392e+00	7.515948e-02
1.951000000000000e+00	1.951000e+00	1.128320e+00	7.522132e-02
1.952000000000000e+00	1.952000e+00	1.129248e+00	7.528317e-02
1.953000000000000e+00	1.953000e+00	1.130175e+00	7.534501e-02
1.954000000000000e+00	1.954000e+00	1.131103e+00	7.540686e-02
1.955000000000000e+00	1.955000e+00	1.132031e+00	7.546870e-02
1.956000000000000e+00	1.956000e+00	1.132958e+00	7.553055e-02
1.957000000000000e+00	1.957000e+00	1.133886e+00	7.559241e-02
1.958000000000000e+00	1.958000e+00	1.134814e+00	7.565426e-02
1.959000000000000e+00	1.959000e+00	1.135742e+00	7.571612e-02
1.960000000000000e+00	1.960000e+00	1.136670e+00	7.577797e-02
1.961000000000000e+00	1.961000e+00	1.137597e+00	7.583983e-02
1.962000000000000e+00	1.962000e+00	1.138525e+00	7.590169e-02
1.963000000000000e+00	1.963000e+00	1.139453e+00	7.596356e-02
1.964000000000000e+00	1.964000e+00	1.140381e+00	7.602542e-02
1.965000000000000e+00	1.965000e+00	1.141309e+00	7.608729e-02
1.966000000000000e+00	1.966000e+00	1.142237e+00	7.614916e-02
1.967000000000000e+00	1.967000e+00	1.143165e+00	7.621103e-02
1.968000000000000e+00	1.968000e+00	1.144094e+00	7.627290e-02
1.969000000000000e+00	1.969000e+00	1.145022e+00	7.633477e-02
1.970000000000000e+00	1.970000e+00	1.145950e+00	7.639665e-02
1.971000000000000e+00	1.971000e+00	1.146878e+00	7.645853e-02
1.972000000000000e+00	1.972000e+00	1.147806e+00	7.652041e-02
1.973000000000000e+00	1.973000e+00	1.148734e+00	7.658228e-02
1.974000000000000e+00	1.974000e+00	1.149662e+00	7.664417e-02
1.975000000000000e+00	1.975000e+00	1.150591e+00	7.670605e-02
1.976000000000000e+00	1.976000e+00	1.151519e+00	7.676794e-02
1.977000000000000e+00	1.977000e+00	1.152447e+00	7.682983e-02
1.978000000000000e+00	1.978000e+00	1.153376e+00	7.689172e-02
1.979000000000000e+00	1.979000e+00	1.154304e+00	7.695361e-02
1.980000000000000e+00	1.980000e+00	1.155233e+00	7.701550e-02
1.981000000000000e+00	1.981000e+00	1.156161e+00	7.707740e-02
1.982000000000000e+00	1.982000e+00	1.157089e+00	7.713930e-02
1.983000000000000e+00	1.983000e+00	1.158018e+00	7.720120e-02
1.984000000000000e+00	1.984000e+00	1.158947e+00	7.726310e-02
1.985000000000000e+00	1.985000e+00	1.159875e+00	7.732500e-02
1.986000000000000e+00	1.986000e+00	1.160804e+00	7.738691e-02
1.987000000000000e+00	1.987000e+00	1.161732e+00	7.744882e-02
1.988000000000000e+00	1.988000e+00	1.162661e+00	7.751072e-02
1.989000000000000e+00	1.989000e+00	1.163589e+00	7.757264e-02
1.990000000000000e+00	1.990000e+00	1.164518e+00	7.763455e-02
1.991000000000000e+00	1.991000e+00	1.165447e+00	7.769646e-02
